ID,orig,dest,dist,time,speed
774,8,88,3.33,23.4,8.5
775,8,89,2.26,16.2,8.4
776,8,90,4.25,25.7,9.9
777,8,91,3.48,24.3,8.6
778,8,92,7.96,47.7,10.0
779,8,93,6.28,40.8,9.2
780,8,94,5.17,32.4,9.6
781,8,95,3.51,24.1,8.7
782,8,96,2.43,18.1,8.1
783,8,97,1.84,13.3,8.3
784,8,98,4.82,29.9,9.7
785,8,99,5.78,36.1,9.6
786,8,100,4.51,27.5,9.8
787,8,101,2.57,14.1,10.9
788,8,102,3.96,23.6,10.1
789,8,103,2.93,15.1,11.6
790,8,104,5.73,36.2,9.5
791,8,105,4.93,31.3,9.4
792,8,106,5.51,35.3,9.4
793,8,107,5.89,37.4,9.5
794,8,108,5.6,34.2,9.8
795,8,109,5.86,35.3,10.0
796,8,110,0.76,5.0,9.2
797,8,111,5.42,33.4,9.7
798,8,112,5.25,32.4,9.7
799,8,113,4.54,27.0,10.1
800,8,114,5.41,32.8,9.9
801,8,115,5.62,34.2,9.9
802,8,116,4.53,26.2,10.4
803,8,117,5.63,34.9,9.7
804,8,118,5.34,33.2,9.7
805,8,119,3.24,16.9,11.5
806,8,120,3.94,23.0,10.3
807,8,121,3.67,21.3,10.3
808,8,122,3.24,19.9,9.8
809,8,123,4.27,25.3,10.1
810,8,124,4.63,26.2,10.6
811,8,125,3.75,22.1,10.2
812,8,126,2.26,12.9,10.5
813,8,127,0.75,3.7,12.1
814,8,128,3.19,21.1,9.1
815,8,129,1.88,13.8,8.2
816,8,130,2.74,19.9,8.3
817,8,131,1.81,12.4,8.7
818,8,132,2.31,18.0,7.7
819,8,133,3.1,21.0,8.8
820,8,134,3.8,24.1,9.5
821,8,135,2.75,19.4,8.5
822,8,136,3.23,21.2,9.1
823,8,137,2.88,19.4,8.9
824,8,138,3.14,21.4,8.8
825,8,139,4.15,26.2,9.5
826,8,140,3.88,26.7,8.7
827,8,141,4.1,27.3,9.0
828,8,142,4.51,29.2,9.3
829,8,143,3.85,26.6,8.7
830,8,144,4.2,26.9,9.4
831,8,145,3.42,22.9,9.0
832,9,10,0.64,7.2,5.4
833,9,11,1.4,11.4,7.4
834,9,12,2.43,18.5,7.9
835,9,13,2.73,18.7,8.8
836,9,14,1.58,12.5,7.6
837,9,15,1.71,8.6,11.9
838,9,16,2.37,16.0,8.9
839,9,17,2.24,11.9,11.3
840,9,18,1.67,8.9,11.2
841,9,19,1.06,7.3,8.7
842,9,20,3.94,25.9,9.1
843,9,21,1.98,13.1,9.0
844,9,22,3.44,23.1,9.0
845,9,23,4.01,25.9,9.3
846,9,24,3.95,26.1,9.1
847,9,25,2.5,17.4,8.6
848,9,26,2.91,20.3,8.6
849,9,27,2.68,19.5,8.2
850,9,29,1.93,10.1,11.5
851,9,30,1.77,13.6,7.8
852,9,31,4.31,28.6,9.0
853,9,32,1.49,10.4,8.6
854,9,33,1.03,9.0,6.9
855,9,34,1.41,9.8,8.6
856,9,35,3.17,20.6,9.2
857,9,36,2.15,14.2,9.1
858,9,37,1.82,9.0,12.1
859,9,38,4.05,26.2,9.3
860,9,39,2.8,19.7,8.5
861,9,40,4.82,30.3,9.6
862,9,41,0.4,1.9,12.5
863,9,42,2.5,15.2,9.9
864,9,43,3.71,25.5,8.7
865,9,44,4.39,28.6,9.2
866,9,45,1.68,12.2,8.3
867,9,46,1.81,11.7,9.3
868,9,47,4.37,29.0,9.0
869,9,48,3.7,25.0,8.9
870,9,49,2.96,19.0,9.4
871,9,50,2.32,14.1,9.9
872,9,51,3.07,23.7,7.8
873,9,52,1.82,11.2,9.8
874,9,53,1.92,17.2,6.7
875,9,54,3.16,20.9,9.1
876,9,55,2.07,14.6,8.5
877,9,56,3.28,25.4,7.8
878,9,57,2.2,15.8,8.3
879,9,58,2.86,17.3,9.9
880,9,59,3.26,21.2,9.2
881,9,60,3.26,20.3,9.6
882,9,61,1.83,11.8,9.3
883,9,62,1.13,9.8,6.9
884,9,63,3.82,28.1,8.2
885,9,64,3.7,24.4,9.1
886,9,65,4.81,31.4,9.2
887,9,66,1.02,5.9,10.4
888,9,67,1.51,15.5,5.9
889,9,68,1.48,16.1,5.5
890,9,69,0.9,7.4,7.3
891,9,70,2.46,15.2,9.7
892,9,71,3.69,23.1,9.6
893,9,72,3.07,23.2,7.9
894,9,73,2.63,17.0,9.3
895,9,74,3.23,20.2,9.6
896,9,75,1.39,15.1,5.6
897,9,76,3.34,20.0,10.0
898,9,77,4.33,29.3,8.9
899,9,78,3.95,24.4,9.7
900,9,79,3.39,21.0,9.7
901,9,80,1.73,17.1,6.1
902,9,81,2.9,18.7,9.3
903,9,82,1.54,12.1,7.7
904,9,83,3.99,30.0,8.0
905,9,84,2.86,23.1,7.4
906,9,85,4.46,33.9,7.9
907,9,86,1.87,13.2,8.5
908,9,87,2.73,15.9,10.3
909,9,88,2.43,22.7,6.4
910,9,89,2.98,18.5,9.7
911,9,90,3.14,24.4,7.7
912,9,91,2.07,19.6,6.3
913,9,92,6.68,45.3,8.9
914,9,93,5.01,38.4,7.8
915,9,94,4.06,31.2,7.8
916,9,95,2.14,20.4,6.3
917,9,96,3.14,20.4,9.3
918,9,97,2.55,15.6,9.8
919,9,98,3.71,28.7,7.8
920,9,99,3.45,23.0,9.0
921,9,100,3.24,25.1,7.7
922,9,101,1.49,10.6,8.4
923,9,102,2.88,20.3,8.5
924,9,103,1.85,11.8,9.4
925,9,104,4.45,33.9,7.9
926,9,105,3.65,28.9,7.6
927,9,106,4.44,32.0,8.3
928,9,107,4.81,34.1,8.5
929,9,108,4.33,31.8,8.2
930,9,109,5.5,36.6,9.0
931,9,110,1.76,8.7,12.2
932,9,111,4.12,27.1,9.1
933,9,112,3.24,20.9,9.3
934,9,113,3.25,20.7,9.4
935,9,114,4.12,26.5,9.3
936,9,115,4.51,32.9,8.2
937,9,116,3.24,19.9,9.8
938,9,117,3.62,23.4,9.3
939,9,118,4.23,31.9,8.0
940,9,119,2.16,13.6,9.5
941,9,120,3.58,24.3,8.8
942,9,121,3.31,22.6,8.8
943,9,122,2.88,21.2,8.2
944,9,123,3.91,26.6,8.8
945,9,124,4.27,27.5,9.3
946,9,125,3.28,23.3,8.4
947,9,126,1.84,14.1,7.9
948,9,127,1.31,7.2,11.0
949,9,128,2.07,19.8,6.3
950,9,129,2.6,16.1,9.7
951,9,130,3.45,22.1,9.4
952,9,131,0.95,13.0,4.4
953,9,132,3.03,20.3,9.0
954,9,133,3.82,23.3,9.8
955,9,134,4.52,26.4,10.3
956,9,135,3.47,21.7,9.6
957,9,136,2.12,20.0,6.4
958,9,137,3.6,21.7,10.0
959,9,138,3.86,23.7,9.8
960,9,139,4.87,28.4,10.3
961,9,140,4.6,29.0,9.5
962,9,141,4.81,29.6,9.8
963,9,142,5.22,31.5,9.9
964,9,143,4.56,28.9,9.5
965,9,144,4.92,29.2,10.1
966,9,145,4.14,25.1,9.9
967,10,11,1.25,11.4,6.6
968,10,12,2.12,13.9,9.1
969,10,13,2.27,15.6,8.8
970,10,14,1.1,9.8,6.8
971,10,15,2.25,12.3,10.9
972,10,16,1.92,12.9,8.9
973,10,17,1.6,12.3,7.8
974,10,18,2.23,15.8,8.5
975,10,19,0.33,3.7,5.3
976,10,20,4.06,24.8,9.8
977,10,21,1.52,10.0,9.1
978,10,22,3.56,21.9,9.7
979,10,23,3.42,19.6,10.5
980,10,24,4.07,25.0,9.8
981,10,25,2.04,14.3,8.6
982,10,26,2.46,17.2,8.6
983,10,27,2.6,16.8,9.3
984,10,29,1.74,12.9,8.1
985,10,30,1.62,13.6,7.1
986,10,31,4.44,27.5,9.7
987,10,32,0.97,6.3,9.3
988,10,33,0.82,5.5,8.9
989,10,34,0.88,7.0,7.6
990,10,35,3.29,19.6,10.1
991,10,36,1.69,11.1,9.2
992,10,37,2.36,12.7,11.1
993,10,38,3.46,19.9,10.4
994,10,39,2.35,16.6,8.5
995,10,40,4.23,24.0,10.6
996,10,41,0.93,5.6,10.0
997,10,42,2.62,14.1,11.2
998,10,43,3.83,24.4,9.4
999,10,44,3.79,22.4,10.2
1000,10,45,1.31,10.2,7.7
1001,10,46,1.36,8.6,9.5
1002,10,47,3.78,22.8,10.0
1003,10,48,3.82,23.9,9.6
1004,10,49,3.08,17.9,10.3
1005,10,50,2.39,14.1,10.2
1006,10,51,2.67,18.8,8.5
1007,10,52,1.36,8.0,10.1
1008,10,53,1.91,11.5,9.9
1009,10,54,3.29,19.8,10.0
1010,10,55,1.24,9.0,8.3
1011,10,56,2.94,21.3,8.3
1012,10,57,1.74,12.7,8.2
1013,10,58,2.26,11.0,12.3
1014,10,59,3.38,20.1,10.1
1015,10,60,2.67,14.1,11.4
1016,10,61,1.37,8.6,9.6
1017,10,62,0.97,9.8,6.0
1018,10,63,4.18,27.5,9.1
1019,10,64,3.82,23.3,9.8
1020,10,65,4.93,30.3,9.8
1021,10,66,1.56,9.6,9.7
1022,10,67,1.5,9.8,9.2
1023,10,68,1.47,10.4,8.5
1024,10,69,1.21,10.3,7.1
1025,10,70,2.16,15.8,8.2
1026,10,71,3.29,21.9,9.0
1027,10,72,3.06,17.6,10.4
1028,10,73,2.34,18.0,7.8
1029,10,74,2.36,17.4,8.1
1030,10,75,1.38,9.4,8.8
1031,10,76,1.6,11.2,8.5
1032,10,77,5.03,31.2,9.7
1033,10,78,4.37,25.6,10.2
1034,10,79,2.82,19.2,8.8
1035,10,80,1.72,11.5,9.0
1036,10,81,3.02,17.6,10.3
1037,10,82,1.95,16.2,7.2
1038,10,83,2.97,19.9,9.0
1039,10,84,2.85,17.4,9.8
1040,10,85,5.42,33.1,9.8
1041,10,86,1.67,12.1,8.3
1042,10,87,1.47,11.0,8.0
1043,10,88,2.42,17.0,8.5
1044,10,89,2.69,19.5,8.3
1045,10,90,3.12,18.8,10.0
1046,10,91,2.06,14.0,8.8
1047,10,92,5.67,35.1,9.7
1048,10,93,3.99,28.3,8.5
1049,10,94,4.35,23.3,11.2
1050,10,95,2.13,14.7,8.7
1051,10,96,2.28,17.6,7.8
1052,10,97,1.69,12.8,7.9
1053,10,98,4.0,20.8,11.5
1054,10,99,3.9,23.6,9.9
1055,10,100,2.89,21.0,8.3
1056,10,101,0.85,5.7,8.9
1057,10,102,2.43,17.2,8.5
1058,10,103,1.39,8.7,9.6
1059,10,104,5.43,33.1,9.8
1060,10,105,3.25,24.0,8.1
1061,10,106,4.81,31.4,9.2
1062,10,107,5.18,33.5,9.3
1063,10,108,3.93,26.8,8.8
1064,10,109,3.74,24.3,9.2
1065,10,110,2.3,12.4,11.1
1066,10,111,3.53,20.8,10.2
1067,10,112,3.36,19.9,10.2
1068,10,113,2.66,14.5,11.0
1069,10,114,3.52,20.3,10.4
1070,10,115,4.81,25.1,11.5
1071,10,116,2.65,13.7,11.6
1072,10,117,3.74,22.4,10.0
1073,10,118,4.52,24.1,11.3
1074,10,119,1.71,10.5,9.8
1075,10,120,3.38,23.2,8.7
1076,10,121,3.1,21.5,8.7
1077,10,122,2.68,20.1,8.0
1078,10,123,3.76,24.0,9.4
1079,10,124,4.22,26.1,9.7
1080,10,125,3.21,20.6,9.3
1081,10,126,2.25,18.3,7.4
1082,10,127,1.58,11.9,7.9
1083,10,128,2.06,14.2,8.8
1084,10,129,1.74,13.2,7.9
1085,10,130,2.59,19.4,8.0
1086,10,131,0.94,7.3,7.7
1087,10,132,2.74,21.4,7.7
1088,10,133,2.95,20.5,8.6
1089,10,134,4.23,27.4,9.2
1090,10,135,2.02,13.6,8.9
1091,10,136,2.11,14.3,8.9
1092,10,137,3.31,22.7,8.7
1093,10,138,3.57,24.7,8.7
1094,10,139,4.58,29.5,9.3
1095,10,140,4.31,30.1,8.6
1096,10,141,4.53,30.6,8.9
1097,10,142,4.94,32.6,9.1
1098,10,143,4.04,28.5,8.5
1099,10,144,4.63,30.2,9.2
1100,10,145,3.85,26.2,8.8
1101,11,12,1.24,8.6,8.7
1102,11,13,2.25,16.1,8.4
1103,11,14,0.6,2.9,12.6
1104,11,15,3.11,20.2,9.2
1105,11,16,2.11,13.2,9.6
1106,11,17,3.43,19.1,10.8
1107,11,18,3.07,20.5,9.0
1108,11,19,1.07,7.7,8.4
1109,11,20,3.6,24.3,8.9
1110,11,21,1.75,10.9,9.6
1111,11,22,3.1,21.4,8.7
1112,11,23,3.19,21.1,9.1
1113,11,24,3.61,24.4,8.9
1114,11,25,2.09,14.1,8.9
1115,11,26,2.57,16.5,9.3
1116,11,27,1.48,9.6,9.2
1117,11,29,3.33,21.6,9.2
1118,11,30,0.6,4.4,8.1
1119,11,31,3.98,27.0,8.8
1120,11,32,0.33,2.2,9.1
1121,11,33,0.8,7.8,6.2
1122,11,34,0.53,3.5,9.2
1123,11,35,2.83,19.0,8.9
1124,11,36,2.23,14.3,9.3
1125,11,37,3.22,20.6,9.4
1126,11,38,3.95,26.3,9.0
1127,11,39,2.24,16.1,8.4
1128,11,40,3.93,26.3,9.0
1129,11,41,1.8,13.5,8.0
1130,11,42,2.17,13.9,9.4
1131,11,43,3.37,23.9,8.5
1132,11,44,3.45,23.9,8.7
1133,11,45,0.56,3.7,9.0
1134,11,46,1.55,10.0,9.3
1135,11,47,3.9,27.4,8.5
1136,11,48,3.36,23.4,8.6
1137,11,49,2.62,17.3,9.1
1138,11,50,1.99,12.4,9.6
1139,11,51,1.88,13.8,8.1
1140,11,52,1.43,9.2,9.3
1141,11,53,1.32,10.1,7.8
1142,11,54,2.83,19.2,8.8
1143,11,55,1.2,7.4,9.7
1144,11,56,2.09,15.4,8.1
1145,11,57,1.74,11.7,8.9
1146,11,58,2.76,17.4,9.5
1147,11,59,2.92,19.6,9.0
1148,11,60,3.16,20.4,9.3
1149,11,61,1.49,9.4,9.5
1150,11,62,0.27,1.6,10.1
1151,11,63,3.47,24.3,8.6
1152,11,64,3.37,22.8,8.9
1153,11,65,4.47,29.8,9.0
1154,11,66,2.14,14.8,8.7
1155,11,67,2.47,20.5,7.2
1156,11,68,2.44,21.1,6.9
1157,11,69,1.17,9.7,7.3
1158,11,70,3.12,26.4,7.1
1159,11,71,4.26,32.6,7.8
1160,11,72,3.34,20.7,9.7
1161,11,73,4.19,24.0,10.5
1162,11,74,4.31,25.2,10.3
1163,11,75,2.35,20.1,7.0
1164,11,76,2.56,21.8,7.0
1165,11,77,5.31,34.4,9.3
1166,11,78,4.66,28.8,9.7
1167,11,79,3.79,29.8,7.6
1168,11,80,2.68,22.1,7.3
1169,11,81,2.56,17.0,9.0
1170,11,82,1.07,7.8,8.2
1171,11,83,2.79,20.1,8.4
1172,11,84,3.14,20.6,9.1
1173,11,85,3.26,24.0,8.2
1174,11,86,0.79,4.7,10.2
1175,11,87,2.44,21.6,6.8
1176,11,88,3.39,27.6,7.4
1177,11,89,3.66,30.1,7.3
1178,11,90,3.41,21.9,9.3
1179,11,91,3.03,24.6,7.4
1180,11,92,5.49,35.4,9.3
1181,11,93,3.81,28.5,8.0
1182,11,94,4.85,29.6,9.8
1183,11,95,3.09,25.4,7.3
1184,11,96,4.23,25.4,10.0
1185,11,97,3.64,20.5,10.6
1186,11,98,4.5,27.1,9.9
1187,11,99,3.11,21.3,8.7
1188,11,100,2.04,15.2,8.1
1189,11,101,0.5,3.3,9.0
1190,11,102,2.32,16.6,8.3
1191,11,103,1.52,9.5,9.6
1192,11,104,3.26,23.9,8.2
1193,11,105,2.46,19.0,7.8
1194,11,106,4.09,28.2,8.7
1195,11,107,4.46,30.3,8.8
1196,11,108,3.13,21.9,8.6
1197,11,109,3.25,23.9,8.2
1198,11,110,3.17,20.2,9.4
1199,11,111,4.02,27.2,8.9
1200,11,112,2.9,19.3,9.0
1201,11,113,3.15,20.8,9.1
1202,11,114,4.02,26.6,9.1
1203,11,115,5.3,31.4,10.1
1204,11,116,2.59,16.7,9.3
1205,11,117,3.29,21.8,9.0
1206,11,118,5.02,30.4,9.9
1207,11,119,1.83,11.3,9.7
1208,11,120,2.55,16.8,9.1
1209,11,121,2.28,15.1,9.1
1210,11,122,1.85,13.7,8.1
1211,11,123,2.64,16.8,9.4
1212,11,124,3.11,18.9,9.8
1213,11,125,2.09,13.4,9.3
1214,11,126,1.77,13.2,8.0
1215,11,127,1.54,11.3,8.1
1216,11,128,3.03,24.8,7.3
1217,11,129,3.68,21.0,10.5
1218,11,130,4.54,27.1,10.0
1219,11,131,1.91,17.9,6.4
1220,11,132,3.71,32.0,7.0
1221,11,133,3.92,31.1,7.6
1222,11,134,5.2,38.1,8.2
1223,11,135,2.98,24.2,7.4
1224,11,136,3.08,24.9,7.4
1225,11,137,4.28,33.4,7.7
1226,11,138,4.54,35.3,7.7
1227,11,139,5.54,40.1,8.3
1228,11,140,5.28,40.7,7.8
1229,11,141,5.49,41.3,8.0
1230,11,142,5.9,43.2,8.2
1231,11,143,5.0,39.1,7.7
1232,11,144,5.6,40.9,8.2
1233,11,145,4.82,36.8,7.9
1234,12,13,1.02,7.5,8.2
1235,12,14,1.05,7.5,8.4
1236,12,15,4.73,30.2,9.4
1237,12,16,1.09,6.5,10.0
1238,12,17,3.82,24.7,9.3
1239,12,18,4.56,28.0,9.8
1240,12,19,1.57,12.8,7.4
1241,12,20,3.1,22.1,8.4
1242,12,21,1.0,5.9,10.2
1243,12,22,2.6,19.2,8.1
1244,12,23,2.69,19.0,8.5
1245,12,24,3.1,22.3,8.3
1246,12,25,0.86,5.5,9.4
1247,12,26,1.34,9.7,8.3
1248,12,27,0.47,2.9,9.8
1249,12,29,3.95,25.4,9.3
1250,12,30,1.0,7.4,8.0
1251,12,31,3.47,24.8,8.4
1252,12,32,1.14,8.8,7.7
1253,12,33,1.72,13.6,7.6
1254,12,34,1.38,10.8,7.7
1255,12,35,2.33,16.9,8.3
1256,12,36,1.25,8.6,8.8
1257,12,37,4.24,27.9,9.1
1258,12,38,3.71,24.4,9.1
1259,12,39,1.01,7.5,8.0
1260,12,40,3.42,24.2,8.5
1261,12,41,2.82,20.9,8.1
1262,12,42,1.66,11.8,8.5
1263,12,43,2.87,21.7,7.9
1264,12,44,2.95,21.8,8.1
1265,12,45,1.16,9.3,7.5
1266,12,46,0.8,5.0,9.7
1267,12,47,3.39,25.3,8.0
1268,12,48,2.86,21.2,8.1
1269,12,49,1.57,11.5,8.2
1270,12,50,1.48,10.2,8.7
1271,12,51,0.65,5.3,7.4
1272,12,52,1.26,7.3,10.4
1273,12,53,1.33,10.5,7.6
1274,12,54,2.32,17.1,8.2
1275,12,55,1.07,7.8,8.2
1276,12,56,0.91,7.8,7.1
1277,12,57,0.5,3.1,9.5
1278,12,58,2.52,15.5,9.8
1279,12,59,2.42,17.4,8.3
1280,12,60,2.92,18.6,9.4
1281,12,61,1.32,7.5,10.6
1282,12,62,1.29,9.0,8.6
1283,12,63,2.24,17.5,7.7
1284,12,64,2.86,20.6,8.3
1285,12,65,3.97,27.6,8.6
1286,12,66,3.16,22.2,8.6
1287,12,67,1.93,15.7,7.4
1288,12,68,2.59,18.4,8.4
1289,12,69,2.19,17.1,7.7
1290,12,70,4.48,28.8,9.3
1291,12,71,4.14,28.2,8.8
1292,12,72,3.39,20.6,9.9
1293,12,73,4.67,31.0,9.0
1294,12,74,3.54,23.3,9.1
1295,12,75,2.39,17.4,8.2
1296,12,76,2.71,19.2,8.5
1297,12,77,5.36,34.3,9.4
1298,12,78,4.71,28.7,9.8
1299,12,79,3.66,25.4,8.6
1300,12,80,2.31,16.8,8.2
1301,12,81,2.06,14.9,8.3
1302,12,82,1.88,12.7,8.9
1303,12,83,1.56,11.5,8.2
1304,12,84,3.19,20.5,9.3
1305,12,85,2.03,15.4,7.9
1306,12,86,1.67,10.3,9.7
1307,12,87,4.2,26.1,9.7
1308,12,88,3.27,23.2,8.4
1309,12,89,3.97,25.6,9.3
1310,12,90,3.46,21.9,9.5
1311,12,91,2.65,19.3,8.2
1312,12,92,4.26,26.8,9.5
1313,12,93,2.58,20.0,7.8
1314,12,94,4.61,27.8,9.9
1315,12,95,3.1,21.9,8.5
1316,12,96,3.43,23.1,8.9
1317,12,97,4.01,25.8,9.4
1318,12,98,4.26,25.3,10.1
1319,12,99,2.6,19.2,8.1
1320,12,100,0.87,7.5,7.0
1321,12,101,1.26,9.8,7.7
1322,12,102,1.09,8.1,8.0
1323,12,103,1.35,7.6,10.6
1324,12,104,2.03,15.4,7.9
1325,12,105,1.23,10.4,7.1
1326,12,106,2.86,21.4,8.0
1327,12,107,3.24,23.5,8.3
1328,12,108,1.9,13.3,8.6
1329,12,109,2.02,15.3,7.9
1330,12,110,4.19,27.6,9.1
1331,12,111,3.78,25.3,9.0
1332,12,112,2.4,17.1,8.4
1333,12,113,2.91,18.9,9.2
1334,12,114,3.78,24.7,9.2
1335,12,115,5.07,29.6,10.3
1336,12,116,2.09,14.6,8.6
1337,12,117,2.78,19.7,8.5
1338,12,118,4.78,28.5,10.1
1339,12,119,1.32,9.1,8.7
1340,12,120,2.97,17.1,10.4
1341,12,121,2.32,13.7,10.2
1342,12,122,1.75,11.3,9.3
1343,12,123,1.63,10.1,9.7
1344,12,124,2.1,12.2,10.3
1345,12,125,1.08,6.7,9.7
1346,12,126,2.79,18.3,9.2
1347,12,127,2.56,18.7,8.2
1348,12,128,2.65,19.5,8.2
1349,12,129,4.06,26.2,9.3
1350,12,130,3.74,24.9,9.0
1351,12,131,3.22,22.7,8.5
1352,12,132,3.99,27.6,8.7
1353,12,133,5.28,33.5,9.4
1354,12,134,5.52,33.6,9.9
1355,12,135,3.13,21.9,8.6
1356,12,136,2.7,19.6,8.3
1357,12,137,4.6,28.9,9.6
1358,12,138,4.48,29.8,9.0
1359,12,139,5.86,35.6,9.9
1360,12,140,5.6,36.2,9.3
1361,12,141,5.81,36.8,9.5
1362,12,142,6.22,38.7,9.6
1363,12,143,4.88,34.7,8.4
1364,12,144,5.92,36.4,9.8
1365,12,145,5.14,32.3,9.5
1366,13,14,2.04,14.2,8.6
1367,13,15,5.07,34.4,8.8
1368,13,16,1.46,9.8,9.0
1369,13,17,4.15,28.9,8.6
1370,13,18,4.9,32.1,9.1
1371,13,19,2.56,19.4,7.9
1372,13,20,2.72,18.8,8.7
1373,13,21,1.33,10.1,8.0
1374,13,22,2.38,16.8,8.5
1375,13,23,2.46,16.7,8.9
1376,13,24,2.6,17.3,9.0
1377,13,25,0.91,6.8,7.9
1378,13,26,1.0,6.2,9.7
1379,13,27,1.45,10.0,8.7
1380,13,29,4.29,29.6,8.7
1381,13,30,1.99,14.1,8.4
1382,13,31,2.89,20.4,8.5
1383,13,32,2.13,15.5,8.2
1384,13,33,2.05,17.8,6.9
1385,13,34,2.1,15.5,8.1
1386,13,35,2.1,14.4,8.8
1387,13,36,1.63,11.8,8.2
1388,13,37,4.91,32.8,9.0
1389,13,38,3.1,20.8,8.9
1390,13,39,0.64,4.7,8.1
1391,13,40,3.05,20.8,8.8
1392,13,41,3.49,25.6,8.2
1393,13,42,2.04,15.0,8.1
1394,13,43,2.64,19.3,8.2
1395,13,44,2.73,19.1,8.6
1396,13,45,2.06,15.1,8.2
1397,13,46,1.13,9.1,7.4
1398,13,47,2.92,20.7,8.5
1399,13,48,2.61,17.7,8.8
1400,13,49,1.91,13.3,8.6
1401,13,50,1.85,13.5,8.2
1402,13,51,0.49,3.5,8.3
1403,13,52,1.59,11.4,8.4
1404,13,53,1.67,14.7,6.8
1405,13,54,2.1,14.8,8.5
1406,13,55,1.4,11.9,7.0
1407,13,56,0.8,6.7,7.2
1408,13,57,0.83,7.3,6.8
1409,13,58,2.39,16.9,8.5
1410,13,59,1.96,14.8,8.0
1411,13,60,3.26,22.8,8.6
1412,13,61,1.66,11.7,8.5
1413,13,62,2.28,15.7,8.7
1414,13,63,1.69,12.1,8.4
1415,13,64,2.43,15.8,9.2
1416,13,65,3.06,20.9,8.8
1417,13,66,4.15,28.9,8.6
1418,13,67,2.26,19.9,6.8
1419,13,68,2.92,22.6,7.7
1420,13,69,3.18,23.8,8.0
1421,13,70,4.82,33.0,8.8
1422,13,71,4.47,32.4,8.3
1423,13,72,3.73,24.8,9.0
1424,13,73,5.0,35.2,8.5
1425,13,74,3.88,27.4,8.5
1426,13,75,2.72,21.6,7.6
1427,13,76,3.05,23.4,7.8
1428,13,77,5.7,38.5,8.9
1429,13,78,5.04,32.9,9.2
1430,13,79,4.0,29.6,8.1
1431,13,80,2.64,21.0,7.5
1432,13,81,1.91,13.7,8.4
1433,13,82,2.87,19.4,8.9
1434,13,83,0.7,4.3,9.8
1435,13,84,3.52,24.7,8.5
1436,13,85,1.17,8.2,8.5
1437,13,86,2.66,17.0,9.4
1438,13,87,4.53,30.2,9.0
1439,13,88,3.6,27.4,7.9
1440,13,89,4.31,29.8,8.7
1441,13,90,3.8,26.0,8.7
1442,13,91,2.99,23.5,7.6
1443,13,92,3.4,19.6,10.4
1444,13,93,1.72,12.8,8.1
1445,13,94,4.94,32.0,9.3
1446,13,95,3.43,26.1,7.9
1447,13,96,3.76,27.2,8.3
1448,13,97,4.35,29.9,8.7
1449,13,98,4.59,29.5,9.4
1450,13,99,2.38,16.9,8.5
1451,13,100,0.98,6.8,8.7
1452,13,101,2.17,15.8,8.2
1453,13,102,0.44,3.3,8.0
1454,13,103,1.68,11.8,8.6
1455,13,104,1.16,8.2,8.5
1456,13,105,0.71,5.4,7.9
1457,13,106,2.31,16.0,8.7
1458,13,107,2.68,18.1,8.9
1459,13,108,1.26,7.7,9.9
1460,13,109,1.46,8.7,10.0
1461,13,110,4.85,32.4,9.0
1462,13,111,3.17,21.7,8.8
1463,13,112,2.17,14.7,8.9
1464,13,113,3.25,23.1,8.4
1465,13,114,3.16,21.1,9.0
1466,13,115,5.4,33.7,9.6
1467,13,116,2.22,16.0,8.3
1468,13,117,2.57,17.1,9.0
1469,13,118,5.11,32.7,9.4
1470,13,119,1.7,12.4,8.2
1471,13,120,3.95,24.2,9.8
1472,13,121,3.3,20.8,9.5
1473,13,122,2.72,18.4,8.9
1474,13,123,2.53,15.2,10.0
1475,13,124,3.08,19.3,9.6
1476,13,125,2.06,13.8,8.9
1477,13,126,3.78,25.0,9.1
1478,13,127,3.55,25.4,8.4
1479,13,128,2.99,23.6,7.6
1480,13,129,4.4,30.4,8.7
1481,13,130,4.07,29.0,8.4
1482,13,131,3.55,26.9,7.9
1483,13,132,4.33,31.8,8.2
1484,13,133,5.61,37.7,8.9
1485,13,134,5.85,37.8,9.3
1486,13,135,3.46,26.1,8.0
1487,13,136,3.03,23.8,7.6
1488,13,137,4.93,33.0,9.0
1489,13,138,4.81,34.0,8.5
1490,13,139,6.2,39.8,9.3
1491,13,140,5.93,40.4,8.8
1492,13,141,6.14,41.0,9.0
1493,13,142,6.55,42.9,9.2
1494,13,143,5.21,38.9,8.0
1495,13,144,6.25,40.5,9.3
1496,13,145,5.47,36.5,9.0
1497,14,15,3.25,21.5,9.1
1498,14,16,1.79,11.8,9.1
1499,14,17,3.67,22.4,9.8
1500,14,18,3.21,21.8,8.9
1501,14,19,1.21,8.9,8.1
1502,14,20,3.86,26.0,8.9
1503,14,21,1.43,9.5,9.0
1504,14,22,3.36,23.1,8.7
1505,14,23,3.45,22.9,9.1
1506,14,24,3.87,26.1,8.9
1507,14,25,1.77,12.7,8.4
1508,14,26,2.24,15.1,8.9
1509,14,27,1.16,8.2,8.4
1510,14,29,3.81,23.0,9.9
1511,14,30,0.47,3.3,8.5
1512,14,31,4.24,28.7,8.9
1513,14,32,0.58,4.2,8.2
1514,14,33,1.05,9.8,6.4
1515,14,34,0.78,5.5,8.5
1516,14,35,3.09,20.7,8.9
1517,14,36,1.9,12.9,8.8
1518,14,37,3.36,21.9,9.2
1519,14,38,4.14,28.0,8.9
1520,14,39,1.91,14.7,7.8
